nom;prenom;moyennesemestre1;moyennesemestre2
ROCHARD;Odell;13.4304761904761905;14.1303571428571429
CHERON;Wystan;13.4360714285714286;11.5960714285714286
GUITTON;Zoé;10.1300000000000000;11.8505952380952381
BORDIER;Henry;12.6876190476190477;13.2222619047619048
LHUILLIER;Beauregard;9.9263095238095239;10.4660714285714286
LHUILLIER;Beauregard;9.9263095238095239;10.4660714285714286
PROUST;Jeannot;16.2378571428571429;13.9041666666666667
LAFARGUE;Jay;10.2358333333333334;10.9595238095238095
CRESPIN;Rhonda;9.8396428571428572;11.2064285714285715
QUINTIN;Urban;11.8914285714285715;13.2744047619047619
FOURCADE;Jamison;13.6303571428571429;13.5858333333333334
GUESDON;Lloyd;10.8909523809523810;11.6250000000000000
FLORES;Xerxes;11.0265476190476191;12.1307142857142857
COLOMBEL;Durward;9.3620238095238095;11.4203571428571429
PHILIP;Branden;11.5004761904761905;11.3194047619047619
ORY;Delroy;12.7027380952380952;11.5160714285714286
MARY;Antony;11.0339285714285715;11.0371428571428572
BOURY;Jonathon;11.0802380952380952;8.9778571428571429
LECAT;Lorin;13.7045238095238095;12.5375000000000000
FAGES;Cole;10.0590476190476191;11.2284523809523810
ROUILLE;Tybalt;14.0159523809523810;11.1652380952380952
FAUCHER;Benjy;11.7271428571428572;11.6246428571428572
FOURRE;Hector;10.4953571428571429;11.9569047619047619
ROSSIGNOL;Milo;13.8226190476190477;15.0822619047619048
MOINE;Dudley;12.1394047619047619;11.4279761904761905
BAUD;Arden;10.3722619047619048;11.9545238095238095
AVRIL;Erica;10.3409523809523810;11.8104761904761905
BOURG;Christine;12.9870238095238095;12.0055952380952381
VERGNES;Chuck;10.4719047619047619;11.8907142857142857
LAVILLE;Flip;14.2922619047619048;13.5801190476190477
PERON;Joan;9.9196428571428572;12.4470238095238095
CARTON;Kodey;15.5798809523809524;14.3341666666666667
TANGUY;Philip;12.5423809523809524;13.3754761904761905
SIMONET;Jarrett;11.4489285714285715;13.2940476190476191
MONFORT;Angie;11.5195238095238095;12.6584523809523810
RAYMOND;Gwilherm;12.3973809523809524;11.1745238095238095
LACOMBE;Pancras;12.8970238095238095;12.7336904761904762
ABADIE;Lowell;9.7433333333333334;10.0528571428571429
TEYSSIER;Leroy;12.5491666666666667;13.0604761904761905
ROUSSET;Arron;10.3855952380952381;11.8980952380952381
VERNAY;Brack;13.8158333333333334;12.0814285714285715
PICHOT;Kory;11.1638095238095238;11.6982142857142857
DUTHEIL;Maynard;12.7679761904761905;12.5423809523809524
OLLIER;Bentley;10.9835714285714286;13.0384523809523810
THIBAUD;Royle;10.9238095238095238;10.3011904761904762
LOCATELLI;Porter;14.4947619047619048;13.4238095238095238
LELIEVRE;Estelle;10.5569047619047619;11.9241666666666667
ARNOLD;Sébastienne;;
POTIN;Dorthy;12.1667857142857143;12.0034523809523810
CHANUT;Trent;11.2885714285714286;11.7060714285714286
MENAGER;Anson;14.8847619047619048;14.7009523809523810
CASSAGNE;Corie;10.5986904761904762;12.9169047619047619
BERTHELOT;Zacharie;13.0072619047619048;12.0826190476190477
BIANCHI;Jake;11.2978571428571429;11.8845238095238095
MORICE;Shaun;14.5859523809523810;13.7764285714285715
PRUNIER;Donat;9.5461904761904762;11.3764285714285715
CASSAGNE;Jonathon;12.1080952380952381;10.5780952380952381
VERRIER;Chet;11.1615476190476191;11.2583333333333334
LE MEUR;Humphry;10.4017857142857143;11.2055952380952381
LEGRAS;Moses;15.4282142857142857;11.3975000000000000
CARLE;Jere;10.2186904761904762;10.0028571428571429
LAMARQUE;Toussaint;10.3545238095238095;10.2009523809523810
JEZEQUEL;Dawson;16.6864285714285715;16.6721428571428572
BESSET;Denis;11.1320238095238095;11.9789285714285715
BERANGER;Gil;14.2015476190476191;13.6411904761904762
PERROT;Edmund;11.8921428571428572;11.5690476190476191
NICOLAS;Matthieu;15.8645238095238095;13.7921428571428572
LAFOSSE;Brent;11.3665476190476191;12.1101190476190477
DUCHESNE;Thaddeus;16.3838095238095238;15.2420238095238095
OUVRARD;Deangelo;9.4715476190476191;10.5941071428571429
OUVRARD;Deangelo;9.4715476190476191;10.5941071428571429
GUILLOUX;Clayton;15.9719047619047619;13.8420238095238095
COMPAIN;Wymond;12.2090476190476191;12.1421428571428572
BARTH;Redd;8.9016666666666667;12.3997619047619048
KESSLER;Reena;9.6779761904761905;11.1557142857142857
VIGOUROUX;Annie;14.1927380952380952;15.2263095238095238
MALET;Lori;17.9391666666666667;16.8176190476190477
RIGAULT;Lanford;11.4126190476190477;14.7075000000000000
CLAVIER;Gervase;11.4835714285714286;11.9679761904761905
FOURRE;James;16.0145238095238095;15.0095238095238095
RICHE;Rudy;12.1128571428571429;11.9471428571428572
PICHARD;Elric;16.3135714285714286;14.1602380952380952
BIANCHI;Jon;10.8601190476190477;11.2635714285714286
VENET;Al;14.4921428571428572;10.1741666666666667
COSSON;Edwyn;11.6885714285714286;11.4329761904761905
GAULTIER;Winton;15.2977380952380952;13.7716666666666667
MAZOYER;Stanford;13.4985714285714286;12.5570238095238095
SMITH;Lally;10.8089285714285715;11.5224404761904763
SMITH;Lally;10.8089285714285715;11.5224404761904763
GUITARD;Jérémie;14.0233333333333334;13.5767857142857143
DELATTRE;Alban;10.7554761904761905;12.2779761904761905
PARISOT;Zachary;10.4872023809523810;12.0147023809523810
PARISOT;Zachary;10.4872023809523810;12.0147023809523810
BEGUIN;Clément;11.1885714285714286;10.8240476190476191
LE ROY;Joël;12.8480952380952381;13.1175000000000000
KREMER;Timothée;17.2909523809523810;15.6645238095238095
KUHN;Gladwyn;10.0665476190476191;12.1120238095238095
BAILLON;Perry;10.6744047619047619;11.4933333333333334
MAISONNEUVE;Egbert;12.4771428571428572;9.3570238095238095
PAULET;Montgomery;11.4329761904761905;11.9298214285714286
PAULET;Montgomery;11.4329761904761905;11.9298214285714286
GILLARD;Gervaise;11.5751190476190477;9.5529761904761905
MARCEL;Gore;12.3165476190476191;14.0326190476190477
LE GUERN;Kole;11.1938095238095238;10.7934523809523810
CLOAREC;Lovell;10.7888095238095238;10.5007142857142857
MOURET;Lalo;9.6338095238095238;11.4471428571428572
MOURET;Lalo;9.6338095238095238;11.4471428571428572
BOURY;Kristia;9.0040476190476191;10.1617261904761905
BOURY;Kristia;9.0040476190476191;10.1617261904761905
LALLEMENT;Gil;10.3760714285714286;11.2861904761904762
BARBOT;Gene;12.1867857142857143;11.6551190476190477
PORTIER;Lorne;12.0950000000000000;10.3471428571428572
KERN;Xaviar;14.4059523809523810;12.4713095238095238
MIQUEL;Upton;11.0608333333333334;9.8441666666666667
MIQUEL;Upton;11.0608333333333334;9.8441666666666667
LEVILLAIN;Woodrow;9.9840476190476191;11.2366666666666667
LE BRETON;Ike;9.6076785714285715;11.2096428571428572
LE BRETON;Ike;9.6076785714285715;11.2096428571428572
PRAT;Quin;11.1733333333333334;11.0233928571428572
PRAT;Quin;11.1733333333333334;11.0233928571428572
PASQUET;Dustin;12.3791666666666667;12.2913095238095238
DELALANDE;Wiley;11.1964285714285715;13.3405952380952381
FOUCHE;Randolf;11.2299404761904762;10.7298809523809525
FOUCHE;Randolf;11.2299404761904762;10.7298809523809525
COURT;Kristopher;11.5095238095238095;11.6430952380952381
LE DU;Vincent;9.7607142857142857;12.2220238095238095
NOWAK;Marquis;13.5277380952380952;10.6863095238095238
PIRES;Booker;12.1061904761904762;9.6419047619047619
BAUMANN;Hewie;12.3009523809523810;11.3108333333333334
ROMERO;Maverick;11.1129761904761905;12.1544047619047619
HOAREAU;Bertram;13.5742857142857143;12.9314285714285715
ROUTIER;Louie;11.7691666666666667;13.7751190476190477
TUAL;Charlot;11.3250000000000000;10.8586904761904762
FERET;Zach;9.6645238095238095;9.8391666666666667
FERET;Zach;9.6645238095238095;9.8391666666666667
METZGER;York;11.1427380952380952;10.5284523809523810
BORDAS;Thelonius;10.2172619047619048;9.7980952380952381
CONTE;Earnest;11.5229761904761905;12.8478571428571429
LECOCQ;Michel;12.0953571428571429;12.2722619047619048
LIMOUSIN;Driskoll;9.8653571428571429;10.9070238095238095
GUITTARD;Morley;13.2639285714285715;11.5250000000000000
BASTIEN;Daniel;15.0864285714285715;10.8877380952380952
AUVRAY;Sylvain;10.8138095238095238;11.0217857142857143
PERNOT;Deemer;12.5034523809523810;12.3252380952380952
LE FLOCH;Pete;11.7179761904761905;13.9909523809523810
RIBES;Diodore;9.5885714285714286;11.2777380952380952
LE LAY;Lockie;14.1470238095238095;12.7661904761904762
KAUFFMANN;Floyd;12.6871428571428572;13.9565476190476191
GIROUX;Denzel;11.2852380952380952;11.5064285714285715
PICHOT;Justin;13.5095238095238095;11.5763095238095238
CHAPUT;Everett;12.9891666666666667;12.2057142857142857
MUGNIER;Nicodème;10.0046428571428572;10.8809523809523810
MARTINI;Elea;14.4484523809523810;12.9726190476190477
BARRAULT;Leyton;10.6939880952380953;11.4995238095238095
BARRAULT;Leyton;10.6939880952380953;11.4995238095238095
OLLIER;Michel;14.0640476190476191;13.7297619047619048
CHARLIER;Armel;10.9144047619047619;11.8844047619047619
COTE;Careen;12.4813095238095238;13.9177380952380952
LE BOURHIS;Lorn;11.2559523809523810;11.8084523809523810
DUHAMEL;Nathan;12.0920238095238095;13.1734523809523810
FEVRE;Deon;11.7445238095238095;12.8580952380952381
DUGUE;Amédée;11.7708333333333334;13.7982142857142857
AVENEL;Fabrice;12.4995238095238095;13.2859523809523810
LHUILLIER;Félix;10.5772619047619048;11.9482142857142857
ANGLADE;Mason;10.6776190476190477;13.5338095238095238
PINON;Joscelin;10.3577380952380952;13.2450000000000000
BREUIL;Everard;10.2502380952380952;12.6476190476190477
RIVET;Marion;10.0398809523809524;10.0171428571428572
TISSERAND;Garey;9.5559523809523810;11.0879761904761905
MARZIN;Linton;8.9148214285714286;10.2842261904761905
MARZIN;Linton;8.9148214285714286;10.2842261904761905
DOYEN;Edison;10.3270238095238095;10.5267857142857143
MACE;Marin;11.5660714285714286;11.8694047619047619
TRAVERS;Jermaine;10.7178571428571429;11.4127380952380952
DEMANGE;Jeffrey;14.2138095238095238;11.6441666666666667
SALMON;Dax;10.5936904761904762;12.2650000000000000
COTTIN;Piers;12.4765476190476191;13.2139285714285715
LERICHE;Bennett;13.5407142857142857;14.6579761904761905
BOURGET;Landon;11.8377380952380952;11.8440476190476191
LE BORGNE;Xavier;12.7240476190476191;10.3360714285714286
FOLLET;Lovel;12.3519047619047619;13.5388095238095238
HEMERY;Tel;11.9822619047619048;12.9169047619047619
BERTHELOT;Maurine;11.9516666666666667;15.7352380952380952
GIROD;Shelley;15.4586904761904762;17.0328571428571429
DUBOURG;Jacob;10.4145238095238095;12.2971428571428572
MORTIER;Félicie;9.1342261904761905;12.7702976190476191
GUIBERT;Van;9.8350595238095239;11.4800595238095238
GUIBERT;Van;9.8350595238095239;11.4800595238095238
ROUTIER;Luann;10.1122619047619048;13.8019047619047619
BRASSEUR;Uland;;
GOUJON;Lucienne;11.9484523809523810;13.8154761904761905
DEFRANCE;Shaw;13.9821428571428572;13.7740476190476191
GRANGER;Wilbur;14.5314285714285715;12.6869047619047619
SALMON;Teale;13.4802380952380952;13.9132142857142857
SALLES;Cole;9.3207142857142857;11.6897619047619048
ROUDAUT;Lorn;13.8202380952380952;13.9013095238095238
DUSSART;Guiscard;14.6901190476190477;13.5375000000000000
LECOINTRE;Jérémie;17.2172619047619048;16.2673809523809524
LAGRANGE;Dayton;11.1116071428571429;11.0022023809523810
LAGRANGE;Dayton;11.1116071428571429;11.0022023809523810
ROUSSET;Rainier;10.9529761904761905;11.9263095238095238
MAYET;Audrey;8.6333333333333334;10.1811904761904762
BLANCHON;Jimi;12.2328571428571429;12.2132142857142857
GUITTON;Gladwyn;12.8770238095238095;13.5420238095238095
PEYRARD;Franck;10.9611904761904762;13.7153571428571429
BELLON;Xavior;10.2202380952380952;13.2015476190476191
LUC;Terence;10.7216666666666667;10.7883333333333334
BACHELET;Russell;10.3334523809523810;11.6533333333333334
THIRIET;Darden;12.9509523809523810;12.0014285714285715
COURTIN;Marly;11.9017857142857143;12.5861904761904762
PEYRARD;Topher;11.4553571428571429;12.5772619047619048
LECOINTE;Randall;10.5102380952380952;10.2004761904761905
CHABAUD;Lucetta;14.2723809523809524;14.8536904761904762
DUQUENNE;Jonathan;11.1008333333333334;11.0620238095238095
GROSJEAN;Maximilien;10.4214285714285715;8.7941666666666667
LABADIE;Eliott;11.3878571428571429;11.4865476190476191
HUGUES;Gratien;9.7359523809523810;10.7410119047619048
HUGUES;Gratien;9.7359523809523810;10.7410119047619048
PRIVAT;Brice;9.3401190476190477;11.3558928571428572
PRIVAT;Brice;9.3401190476190477;11.3558928571428572
MAGNE;Major;11.1426190476190477;10.5797619047619048
BEAUDOIN;Felicity;12.0900000000000000;13.4644047619047619
TRANCHANT;Oz;15.9002380952380952;15.8439285714285715
BARRY;Kipling;7.40244047619047620000;9.0401190476190477
BARRY;Kipling;7.40244047619047620000;9.0401190476190477
PIRIOU;Vinnie;10.3597619047619048;11.8801190476190477
LEBAS;Layton;13.3882142857142857;11.1972619047619048
GUIBERT;Johnie;12.7578571428571429;11.6775000000000000
MAIRE;Telesphore;12.1113690476190477;12.2060119047619048
MAIRE;Telesphore;12.1113690476190477;12.2060119047619048
PEAN;Phillip;12.1895238095238095;11.9996428571428572
ROSE;Berniece;14.5083333333333334;12.3358333333333334
DELAPORTE;Constant;11.8673809523809524;13.6379761904761905
TOUZE;Bret;12.6704761904761905;12.0539285714285715
BROCHARD;Leopold;10.5361904761904762;9.9258333333333334
BLOCH;Kolby;9.2972023809523810;10.1013095238095238
BLOCH;Kolby;9.2972023809523810;10.1013095238095238
FAYE;Kimball;11.7166666666666667;11.3745238095238095
MARTINI;Ern;11.1420238095238095;12.4130952380952381
ROBLIN;Sly;10.3645238095238095;11.2047619047619048
BEAUFILS;Jeannot;12.7805952380952381;11.2979761904761905
MURAT;Irvine;11.3820238095238095;10.8147619047619048
NICOL;Wilfrid;12.9447619047619048;12.1541666666666667
LEDRU;Cleve;13.6013095238095238;14.2844047619047619
PORTIER;Kennith;15.2055952380952381;13.0422619047619048
LEBRET;Jerome;9.8975000000000000;10.9839285714285715
PRUVOT;Marshal;16.2384523809523810;14.4515476190476191
BRIQUET;Kay;9.4258333333333334;11.6545238095238095
JARDIN;Benson;12.6523809523809524;12.8645238095238095
MONNOT;Jarvis;11.3244047619047619;13.0034523809523810
JOSSE;Maverick;11.2038095238095238;11.0617857142857143
BORDIER;Innocent;11.2605952380952381;12.1616666666666667
LEGAY;Beatrix;14.1373809523809524;14.1521428571428572
FOURNET;Kenith;12.3066666666666667;10.8010714285714286
GRANIER;Dominic;11.9995238095238095;11.2395238095238095
MOISAN;Burt;10.7804761904761905;11.5936904761904762
CHAIX;Forest;13.1491666666666667;12.5389285714285715
GIRARDOT;Bryce;12.0082142857142857;13.0829761904761905
MAGNIER;Benton;15.0610714285714286;14.9664285714285715
DELMOTTE;Lon;13.0770238095238095;11.2854761904761905
CAPRON;Delicia;10.1501190476190477;11.4372619047619048
ZIMMER;Alden;8.8189285714285715;12.4669047619047619
LATOUR;Barnabé;10.7930952380952381;10.8871428571428572
CAPITAINE;Évariste;10.1490476190476191;9.2958333333333334
DUFRESNE;Bert;11.9260714285714286;9.4386904761904762
CARETTE;Jarod;12.9214285714285715;9.9270238095238095
SAGOT;Barnaby;11.3389285714285715;12.7633333333333334
ROCHARD;Odell;13.4304761904761905;14.1303571428571429
CHERON;Wystan;13.4360714285714286;11.5960714285714286
GUITTON;Zoé;10.1300000000000000;11.8505952380952381
BORDIER;Henry;12.6876190476190477;13.2222619047619048
LHUILLIER;Beauregard;9.9263095238095239;10.4660714285714286
LHUILLIER;Beauregard;9.9263095238095239;10.4660714285714286
PROUST;Jeannot;16.2378571428571429;13.9041666666666667
LAFARGUE;Jay;10.2358333333333334;10.9595238095238095
CRESPIN;Rhonda;9.8396428571428572;11.2064285714285715
QUINTIN;Urban;11.8914285714285715;13.2744047619047619
FOURCADE;Jamison;13.6303571428571429;13.5858333333333334
GUESDON;Lloyd;10.8909523809523810;11.6250000000000000
FLORES;Xerxes;11.0265476190476191;12.1307142857142857
COLOMBEL;Durward;9.3620238095238095;11.4203571428571429
PHILIP;Branden;11.5004761904761905;11.3194047619047619
ORY;Delroy;12.7027380952380952;11.5160714285714286
MARY;Antony;11.0339285714285715;11.0371428571428572
BOURY;Jonathon;11.0802380952380952;8.9778571428571429
LECAT;Lorin;13.7045238095238095;12.5375000000000000
FAGES;Cole;10.0590476190476191;11.2284523809523810
ROUILLE;Tybalt;14.0159523809523810;11.1652380952380952
FAUCHER;Benjy;11.7271428571428572;11.6246428571428572
FOURRE;Hector;10.4953571428571429;11.9569047619047619
ROSSIGNOL;Milo;13.8226190476190477;15.0822619047619048
MOINE;Dudley;12.1394047619047619;11.4279761904761905
BAUD;Arden;10.3722619047619048;11.9545238095238095
AVRIL;Erica;10.3409523809523810;11.8104761904761905
BOURG;Christine;12.9870238095238095;12.0055952380952381
VERGNES;Chuck;10.4719047619047619;11.8907142857142857
LAVILLE;Flip;14.2922619047619048;13.5801190476190477
PERON;Joan;9.9196428571428572;12.4470238095238095
CARTON;Kodey;15.5798809523809524;14.3341666666666667
TANGUY;Philip;12.5423809523809524;13.3754761904761905
SIMONET;Jarrett;11.4489285714285715;13.2940476190476191
MONFORT;Angie;11.5195238095238095;12.6584523809523810
RAYMOND;Gwilherm;12.3973809523809524;11.1745238095238095
LACOMBE;Pancras;12.8970238095238095;12.7336904761904762
ABADIE;Lowell;9.7433333333333334;10.0528571428571429
TEYSSIER;Leroy;12.5491666666666667;13.0604761904761905
ROUSSET;Arron;10.3855952380952381;11.8980952380952381
VERNAY;Brack;13.8158333333333334;12.0814285714285715
PICHOT;Kory;11.1638095238095238;11.6982142857142857
DUTHEIL;Maynard;12.7679761904761905;12.5423809523809524
OLLIER;Bentley;10.9835714285714286;13.0384523809523810
THIBAUD;Royle;10.9238095238095238;10.3011904761904762
LOCATELLI;Porter;14.4947619047619048;13.4238095238095238
LELIEVRE;Estelle;10.5569047619047619;11.9241666666666667
ARNOLD;Sébastienne;;
POTIN;Dorthy;12.1667857142857143;12.0034523809523810
CHANUT;Trent;11.2885714285714286;11.7060714285714286
MENAGER;Anson;14.8847619047619048;14.7009523809523810
CASSAGNE;Corie;10.5986904761904762;12.9169047619047619
BERTHELOT;Zacharie;13.0072619047619048;12.0826190476190477
BIANCHI;Jake;11.2978571428571429;11.8845238095238095
MORICE;Shaun;14.5859523809523810;13.7764285714285715
PRUNIER;Donat;9.5461904761904762;11.3764285714285715
CASSAGNE;Jonathon;12.1080952380952381;10.5780952380952381
VERRIER;Chet;11.1615476190476191;11.2583333333333334
LE MEUR;Humphry;10.4017857142857143;11.2055952380952381
LEGRAS;Moses;15.4282142857142857;11.3975000000000000
CARLE;Jere;10.2186904761904762;10.0028571428571429
LAMARQUE;Toussaint;10.3545238095238095;10.2009523809523810
JEZEQUEL;Dawson;16.6864285714285715;16.6721428571428572
BESSET;Denis;11.1320238095238095;11.9789285714285715
BERANGER;Gil;14.2015476190476191;13.6411904761904762
PERROT;Edmund;11.8921428571428572;11.5690476190476191
NICOLAS;Matthieu;15.8645238095238095;13.7921428571428572
LAFOSSE;Brent;11.3665476190476191;12.1101190476190477
DUCHESNE;Thaddeus;16.3838095238095238;15.2420238095238095
OUVRARD;Deangelo;9.4715476190476191;10.5941071428571429
OUVRARD;Deangelo;9.4715476190476191;10.5941071428571429
GUILLOUX;Clayton;15.9719047619047619;13.8420238095238095
COMPAIN;Wymond;12.2090476190476191;12.1421428571428572
BARTH;Redd;8.9016666666666667;12.3997619047619048
KESSLER;Reena;9.6779761904761905;11.1557142857142857
VIGOUROUX;Annie;14.1927380952380952;15.2263095238095238
MALET;Lori;17.9391666666666667;16.8176190476190477
RIGAULT;Lanford;11.4126190476190477;14.7075000000000000
CLAVIER;Gervase;11.4835714285714286;11.9679761904761905
FOURRE;James;16.0145238095238095;15.0095238095238095
RICHE;Rudy;12.1128571428571429;11.9471428571428572
PICHARD;Elric;16.3135714285714286;14.1602380952380952
BIANCHI;Jon;10.8601190476190477;11.2635714285714286
VENET;Al;14.4921428571428572;10.1741666666666667
COSSON;Edwyn;11.6885714285714286;11.4329761904761905
GAULTIER;Winton;15.2977380952380952;13.7716666666666667
MAZOYER;Stanford;13.4985714285714286;12.5570238095238095
SMITH;Lally;10.8089285714285715;11.5224404761904763
SMITH;Lally;10.8089285714285715;11.5224404761904763
GUITARD;Jérémie;14.0233333333333334;13.5767857142857143
DELATTRE;Alban;10.7554761904761905;12.2779761904761905
PARISOT;Zachary;10.4872023809523810;12.0147023809523810
PARISOT;Zachary;10.4872023809523810;12.0147023809523810
BEGUIN;Clément;11.1885714285714286;10.8240476190476191
LE ROY;Joël;12.8480952380952381;13.1175000000000000
KREMER;Timothée;17.2909523809523810;15.6645238095238095
KUHN;Gladwyn;10.0665476190476191;12.1120238095238095
BAILLON;Perry;10.6744047619047619;11.4933333333333334
MAISONNEUVE;Egbert;12.4771428571428572;9.3570238095238095
PAULET;Montgomery;11.4329761904761905;11.9298214285714286
PAULET;Montgomery;11.4329761904761905;11.9298214285714286
GILLARD;Gervaise;11.5751190476190477;9.5529761904761905
MARCEL;Gore;12.3165476190476191;14.0326190476190477
LE GUERN;Kole;11.1938095238095238;10.7934523809523810
CLOAREC;Lovell;10.7888095238095238;10.5007142857142857
MOURET;Lalo;9.6338095238095238;11.4471428571428572
MOURET;Lalo;9.6338095238095238;11.4471428571428572
BOURY;Kristia;9.0040476190476191;10.1617261904761905
BOURY;Kristia;9.0040476190476191;10.1617261904761905
LALLEMENT;Gil;10.3760714285714286;11.2861904761904762
BARBOT;Gene;12.1867857142857143;11.6551190476190477
PORTIER;Lorne;12.0950000000000000;10.3471428571428572
KERN;Xaviar;14.4059523809523810;12.4713095238095238
MIQUEL;Upton;11.0608333333333334;9.8441666666666667
MIQUEL;Upton;11.0608333333333334;9.8441666666666667
LEVILLAIN;Woodrow;9.9840476190476191;11.2366666666666667
LE BRETON;Ike;9.6076785714285715;11.2096428571428572
LE BRETON;Ike;9.6076785714285715;11.2096428571428572
PRAT;Quin;11.1733333333333334;11.0233928571428572
PRAT;Quin;11.1733333333333334;11.0233928571428572
PASQUET;Dustin;12.3791666666666667;12.2913095238095238
DELALANDE;Wiley;11.1964285714285715;13.3405952380952381
FOUCHE;Randolf;11.2299404761904762;10.7298809523809525
FOUCHE;Randolf;11.2299404761904762;10.7298809523809525
COURT;Kristopher;11.5095238095238095;11.6430952380952381
LE DU;Vincent;9.7607142857142857;12.2220238095238095
NOWAK;Marquis;13.5277380952380952;10.6863095238095238
PIRES;Booker;12.1061904761904762;9.6419047619047619
BAUMANN;Hewie;12.3009523809523810;11.3108333333333334
ROMERO;Maverick;11.1129761904761905;12.1544047619047619
HOAREAU;Bertram;13.5742857142857143;12.9314285714285715
ROUTIER;Louie;11.7691666666666667;13.7751190476190477
TUAL;Charlot;11.3250000000000000;10.8586904761904762
FERET;Zach;9.6645238095238095;9.8391666666666667
FERET;Zach;9.6645238095238095;9.8391666666666667
METZGER;York;11.1427380952380952;10.5284523809523810
BORDAS;Thelonius;10.2172619047619048;9.7980952380952381
CONTE;Earnest;11.5229761904761905;12.8478571428571429
LECOCQ;Michel;12.0953571428571429;12.2722619047619048
LIMOUSIN;Driskoll;9.8653571428571429;10.9070238095238095
GUITTARD;Morley;13.2639285714285715;11.5250000000000000
BASTIEN;Daniel;15.0864285714285715;10.8877380952380952
AUVRAY;Sylvain;10.8138095238095238;11.0217857142857143
PERNOT;Deemer;12.5034523809523810;12.3252380952380952
LE FLOCH;Pete;11.7179761904761905;13.9909523809523810
RIBES;Diodore;9.5885714285714286;11.2777380952380952
LE LAY;Lockie;14.1470238095238095;12.7661904761904762
KAUFFMANN;Floyd;12.6871428571428572;13.9565476190476191
GIROUX;Denzel;11.2852380952380952;11.5064285714285715
PICHOT;Justin;13.5095238095238095;11.5763095238095238
CHAPUT;Everett;12.9891666666666667;12.2057142857142857
MUGNIER;Nicodème;10.0046428571428572;10.8809523809523810
MARTINI;Elea;14.4484523809523810;12.9726190476190477
BARRAULT;Leyton;10.6939880952380953;11.4995238095238095
BARRAULT;Leyton;10.6939880952380953;11.4995238095238095
OLLIER;Michel;14.0640476190476191;13.7297619047619048
CHARLIER;Armel;10.9144047619047619;11.8844047619047619
COTE;Careen;12.4813095238095238;13.9177380952380952
LE BOURHIS;Lorn;11.2559523809523810;11.8084523809523810
DUHAMEL;Nathan;12.0920238095238095;13.1734523809523810
FEVRE;Deon;11.7445238095238095;12.8580952380952381
DUGUE;Amédée;11.7708333333333334;13.7982142857142857
AVENEL;Fabrice;12.4995238095238095;13.2859523809523810
LHUILLIER;Félix;10.5772619047619048;11.9482142857142857
ANGLADE;Mason;10.6776190476190477;13.5338095238095238
PINON;Joscelin;10.3577380952380952;13.2450000000000000
BREUIL;Everard;10.2502380952380952;12.6476190476190477
RIVET;Marion;10.0398809523809524;10.0171428571428572
TISSERAND;Garey;9.5559523809523810;11.0879761904761905
MARZIN;Linton;8.9148214285714286;10.2842261904761905
MARZIN;Linton;8.9148214285714286;10.2842261904761905
DOYEN;Edison;10.3270238095238095;10.5267857142857143
MACE;Marin;11.5660714285714286;11.8694047619047619
AUFFRET;Donnie;10.0241666666666667;11.6172619047619048
HEUZE;Jeff;13.2891666666666667;13.2950000000000000
TRAVERS;Jermaine;10.7178571428571429;11.4127380952380952
DEMANGE;Jeffrey;14.2138095238095238;11.6441666666666667
SALMON;Dax;10.5936904761904762;12.2650000000000000
COTTIN;Piers;12.4765476190476191;13.2139285714285715
LERICHE;Bennett;13.5407142857142857;14.6579761904761905
BOURGET;Landon;11.8377380952380952;11.8440476190476191
LE BORGNE;Xavier;12.7240476190476191;10.3360714285714286
FOLLET;Lovel;12.3519047619047619;13.5388095238095238
HEMERY;Tel;11.9822619047619048;12.9169047619047619
BERTHELOT;Maurine;11.9516666666666667;15.7352380952380952
GIROD;Shelley;15.4586904761904762;17.0328571428571429
DUBOURG;Jacob;10.4145238095238095;12.2971428571428572
MORTIER;Félicie;9.1342261904761905;12.7702976190476191
MORTIER;Félicie;9.1342261904761905;12.7702976190476191
GUIBERT;Van;9.8350595238095239;11.4800595238095238
GUIBERT;Van;9.8350595238095239;11.4800595238095238
ROUTIER;Luann;10.1122619047619048;13.8019047619047619
BRASSEUR;Uland;;
GOUJON;Lucienne;11.9484523809523810;13.8154761904761905
DEFRANCE;Shaw;13.9821428571428572;13.7740476190476191
GRANGER;Wilbur;14.5314285714285715;12.6869047619047619
SALMON;Teale;13.4802380952380952;13.9132142857142857
SALLES;Cole;9.3207142857142857;11.6897619047619048
ROUDAUT;Lorn;13.8202380952380952;13.9013095238095238
DUSSART;Guiscard;14.6901190476190477;13.5375000000000000
LECOINTRE;Jérémie;17.2172619047619048;16.2673809523809524
LAGRANGE;Dayton;11.1116071428571429;11.0022023809523810
LAGRANGE;Dayton;11.1116071428571429;11.0022023809523810
ROUSSET;Rainier;10.9529761904761905;11.9263095238095238
MAYET;Audrey;8.6333333333333334;10.1811904761904762
BLANCHON;Jimi;12.2328571428571429;12.2132142857142857
GUITTON;Gladwyn;12.8770238095238095;13.5420238095238095
PEYRARD;Franck;10.9611904761904762;13.7153571428571429
BELLON;Xavior;10.2202380952380952;13.2015476190476191
LUC;Terence;10.7216666666666667;10.7883333333333334
BACHELET;Russell;10.3334523809523810;11.6533333333333334
THIRIET;Darden;12.9509523809523810;12.0014285714285715
COURTIN;Marly;11.9017857142857143;12.5861904761904762
PEYRARD;Topher;11.4553571428571429;12.5772619047619048
LECOINTE;Randall;10.5102380952380952;10.2004761904761905
